Batch,RMSE
142,0.7747370600700378
143,0.9507197737693787
144,0.9496449828147888
145,0.5816832780838013
146,0.5110153555870056
147,0.5575471520423889
148,0.6744334101676941
149,0.1616297960281372
150,0.4873330891132355
151,0.6965928673744202
152,0.7162860035896301
153,0.7956252694129944
154,0.8014654517173767
155,0.6911522746086121
156,0.5774807929992676
157,0.8639111518859863
158,0.9009522199630737
159,0.06791335344314575
160,0.570636510848999
161,0.7053593397140503
162,0.8701910972595215
163,0.8677661418914795
164,0.5030885338783264
165,0.6814343333244324
166,0.5109562873840332
167,0.521826446056366
168,0.4804638624191284
169,0.07788661867380142
170,0.6698451042175293
171,0.7059425115585327
172,0.8794614672660828
173,0.6780118346214294
174,0.6459252238273621
175,0.8185302019119263
176,0.5166702270507812
177,0.5512888431549072
178,1.9551761150360107
179,0.4865110516548157
180,0.7972145676612854
181,0.7374768853187561
182,0.7984477281570435
183,0.6450890302658081
184,1.2645882368087769
185,1.0598393678665161
186,0.6986793279647827
187,0.7252325415611267
188,1.1001149415969849
189,0.4723968803882599
190,0.43052053451538086
191,0.534159779548645
192,0.6476638317108154
193,0.6194483041763306
194,1.1973050832748413
195,1.0443344116210938
196,0.5793206095695496
197,0.5995206236839294
198,0.551150381565094
199,0.3466053307056427
200,0.47460252046585083
201,0.6215161085128784
202,0.6580040454864502
203,0.6139762997627258
204,0.7530539035797119
205,0.9264962673187256
206,0.4867510497570038
207,0.48308265209198
208,0.6025684475898743
209,0.4474363923072815
210,0.5008071660995483
211,0.7079142332077026
212,0.7369561195373535
213,0.6483303308486938
214,0.6029653549194336
215,0.8006515502929688
216,0.48045361042022705
217,0.41963836550712585
218,0.42647331953048706
219,0.3243795335292816
220,0.757448673248291
221,0.7378624677658081
222,0.8697184920310974
223,0.5719432234764099
224,0.617640495300293
225,0.6382502317428589
226,0.5047065019607544
227,0.4278881847858429
228,0.5393276214599609
229,0.28687241673469543
230,0.7253350019454956
231,0.5694591403007507
232,0.9010745286941528
233,0.5128291249275208
234,0.6963666081428528
235,0.45963239669799805
236,0.5446882843971252
237,0.5014276504516602
238,0.5520216226577759
239,0.48444926738739014
240,0.7371512651443481
241,0.7492074370384216
242,0.9098520278930664
243,0.6931755542755127
244,0.6555560231208801
245,0.5917627811431885
246,0.5390333533287048
247,0.5307163596153259
248,0.5988955497741699
249,0.5392903685569763
250,0.712810754776001
251,0.8072850704193115
252,0.8577104806900024
253,0.7645580768585205
254,0.69671630859375
255,0.5703632831573486
256,0.4081582725048065
257,0.41287341713905334
258,0.2971342206001282
259,0.07107158750295639
260,0.3696775436401367
261,0.5166274905204773
262,0.5753759145736694
263,0.4107404351234436
264,0.36039501428604126
265,0.29394251108169556
266,0.4392409324645996
267,0.4500545263290405
268,0.3778018653392792
269,0.0776665061712265
270,0.36801353096961975
271,0.42662540078163147
272,0.4973156154155731
273,0.36924049258232117
274,0.33601483702659607
275,0.3274482488632202
276,0.542106032371521
277,0.461414098739624
278,0.3105227053165436
279,0.08798323571681976
280,0.3454910218715668
281,0.429623544216156
282,0.4997486174106598
283,0.35531187057495117
284,0.4459778070449829
285,0.43356046080589294
286,0.42663416266441345
287,0.41817304491996765
288,0.2837700843811035
289,0.3482409715652466
290,0.344668984413147
291,0.45526427030563354
292,0.5163992643356323
293,0.4447915554046631
294,0.3444984555244446
295,0.21738769114017487
296,0.3412841260433197
297,0.35534152388572693
298,0.3623196482658386
299,0.3429480493068695
300,0.40641143918037415
301,0.4292648732662201
302,0.4604072868824005
303,0.36923322081565857
304,0.3540927469730377
305,0.202485129237175
306,0.34124284982681274
307,0.3607628047466278
308,0.3331468403339386
309,0.4173605144023895
310,0.3892408609390259
311,0.5294535756111145
312,0.6094902753829956
313,0.4966306686401367
314,0.3430132269859314
315,0.21754078567028046
316,0.389030784368515
317,0.3992893695831299
318,0.47460711002349854
319,0.36196646094322205
320,0.3304257392883301
321,0.49074646830558777
322,0.4512688219547272
323,0.41552767157554626
324,0.3019455671310425
325,0.29820218682289124
326,0.3514057993888855
327,0.3323977291584015
328,0.34491023421287537
329,0.33214738965034485
330,0.40660542249679565
331,0.48581233620643616
332,0.5248136520385742
333,0.341049462556839
334,0.3822179138660431
335,0.2754143476486206
336,0.37735769152641296
337,0.3350923955440521
338,0.2879961431026459
339,0.2559426426887512
340,0.3017686605453491
341,0.45457109808921814
342,0.47196391224861145
343,0.30835598707199097
344,0.5206494927406311
345,0.2761634290218353
346,0.3047940731048584
347,0.30660662055015564
348,0.295492559671402
349,0.24339570105075836
350,0.21077752113342285
351,0.3907100558280945
352,0.4148174524307251
353,0.2715323567390442
354,0.36565539240837097
355,0.291572630405426
356,0.3804374933242798
357,0.4438086152076721
358,0.29528358578681946
359,0.39928486943244934
360,0.3295104205608368
361,0.3873825669288635
362,0.5088709592819214
363,0.34000134468078613
364,0.2783529460430145
365,0.24357712268829346
366,0.32126936316490173
367,0.33653196692466736
368,0.30656054615974426
369,0.39530718326568604
370,0.38120827078819275
371,0.43028879165649414
372,0.5124627947807312
373,0.45994704961776733
374,0.26702597737312317
375,0.2760027050971985
376,0.38273730874061584
377,0.313334196805954
378,0.35522109270095825
379,0.13451537489891052
380,0.26986363530158997
381,0.36157557368278503
382,0.43751829862594604
383,0.30929285287857056
384,0.35230493545532227
385,0.22146619856357574
386,0.32486018538475037
387,0.33140262961387634
388,0.23221233487129211
389,0.13147620856761932
390,0.26467588543891907
391,0.3751896023750305
392,0.4412880539894104
393,0.34151381254196167
394,0.21984481811523438
395,0.1996746063232422
396,0.32274600863456726
397,0.35913488268852234
398,0.24185149371623993
399,0.12098405510187149
400,0.22279077768325806
401,0.33751150965690613
402,0.4289042353630066
403,0.4298411011695862
404,0.37503868341445923
405,0.3398549258708954
406,0.3775511682033539
407,0.39150047302246094
408,0.36489734053611755
409,0.07847566157579422
410,0.3236837387084961
411,0.352730929851532
412,0.3887650668621063
413,0.2976619601249695
414,0.24706575274467468
415,0.21940754354000092
416,0.31667640805244446
417,0.35198286175727844
418,0.22317542135715485
419,0.08974407613277435
420,0.3201930820941925
421,0.3307589292526245
422,0.3633180260658264
423,0.3094395697116852
424,0.2726929187774658
425,0.29541850090026855
426,0.3070588707923889
427,0.3147246241569519
428,0.2510310411453247
429,0.09158102422952652
430,0.3044683635234833
431,0.37899476289749146
432,0.3908807933330536
433,0.33638274669647217
434,0.22445285320281982
435,0.3297945559024811
436,0.2935122549533844
437,0.29888197779655457
438,0.26417818665504456
439,0.1353544294834137
440,0.30337801575660706
441,0.34671422839164734
442,0.4353245198726654
443,0.3029939830303192
444,0.21871043741703033
445,0.23455673456192017
446,0.34034574031829834
447,0.3784347176551819
448,0.2543499767780304
449,0.06741507351398468
450,0.21573112905025482
451,0.33221152424812317
452,0.3857211768627167
453,0.2950631082057953
454,0.22703152894973755
455,0.20750115811824799
456,0.31595325469970703
457,0.35746848583221436
458,0.25889357924461365
459,0.10218489170074463
460,0.21442602574825287
461,0.36123090982437134
462,0.37659600377082825
463,0.2335464507341385
464,0.21714694797992706
465,0.2771609127521515
466,0.3543156385421753
467,0.34656190872192383
468,0.3271617293357849
469,0.09767396748065948
470,0.2139749974012375
471,0.3777622878551483
472,0.4086146354675293
473,0.27233877778053284
474,0.25819700956344604
475,0.2859382927417755
476,0.38223591446876526
477,0.3105650246143341
478,0.35636869072914124
479,0.12323767691850662
480,0.19990257918834686
481,0.36513808369636536
482,0.39092063903808594
483,0.23771780729293823
484,0.20063331723213196
485,0.2670699656009674
486,0.34637078642845154
487,0.31053289771080017
488,0.22732648253440857
489,0.09771940112113953
490,0.20716390013694763
491,0.36560511589050293
492,0.3710753321647644
493,0.23287305235862732
494,0.2175113409757614
495,0.6894512176513672
496,0.4698948860168457
497,0.3263194262981415
498,0.2335721105337143
499,0.09062884747982025
500,0.2769335210323334
501,0.4004378020763397
502,0.42696690559387207
503,0.2635296583175659
504,0.19596335291862488
505,0.5546117424964905
506,0.3006819188594818
507,0.32772353291511536
508,0.22155389189720154
509,0.1108325868844986
510,0.1940126270055771
511,0.419227659702301
512,0.4610041379928589
513,0.26815247535705566
514,0.22207686305046082
515,0.48316776752471924
516,0.30471667647361755
517,0.3189718723297119
518,0.21297812461853027
519,0.0744418203830719
520,0.269944965839386
521,0.40763479471206665
522,0.44801461696624756
523,0.2793278694152832
524,0.1784813553094864
525,0.9399545788764954
526,0.2940524220466614
527,0.3284929096698761
528,0.21320070326328278
529,0.09577678143978119
530,0.2549876868724823
531,0.39680245518684387
532,0.432077556848526
533,0.26730528473854065
534,0.19842824339866638
535,0.44567635655403137
536,0.3157503604888916
537,0.32159486413002014
538,0.24489137530326843
539,0.15234801173210144
540,0.3231578469276428
541,0.3456495702266693
542,0.36397483944892883
543,0.23685352504253387
544,0.14595575630664825
545,0.611752450466156
546,0.29847806692123413
547,0.3394114077091217
548,0.2369704395532608
549,0.12518084049224854
550,0.20701463520526886
551,0.3388066589832306
552,0.3502340614795685
553,0.23199234902858734
554,0.2005268931388855
555,0.5021972060203552
556,0.2946275770664215
557,0.3147208094596863
558,0.28318077325820923
559,0.08933089673519135
560,0.31266409158706665
561,0.4063780605792999
562,0.36563241481781006
563,0.22027958929538727
564,0.19485710561275482
565,0.21909844875335693
566,0.3392784297466278
567,0.3545105755329132
568,0.26525211334228516
569,0.1339709460735321
570,0.3295757472515106
571,0.40294772386550903
572,0.4127848446369171
573,0.25390326976776123
574,0.16313399374485016
575,0.1763988584280014
576,0.3149872124195099
577,0.3275248110294342
578,0.2227180153131485
579,0.12105649709701538
580,0.36970454454421997
581,0.48224565386772156
582,0.4615102708339691
583,0.23807981610298157
584,0.14692805707454681
585,0.26898473501205444
586,0.3522616922855377
587,0.37293919920921326
588,0.22200720012187958
589,0.12172536551952362
590,0.20693710446357727
591,0.3379199802875519
592,0.39745643734931946
593,0.28077825903892517
594,0.18574684858322144
595,0.22053691744804382
596,0.3422165811061859
597,0.3396899700164795
598,0.2631247043609619
599,0.07424914836883545
600,0.22352464497089386
601,0.3819318115711212
602,0.38900306820869446
603,0.26394832134246826
604,0.1810147911310196
605,0.20441949367523193
606,0.3203911781311035
607,0.32796648144721985
608,0.2960564196109772
609,0.1443587839603424
610,0.3266339898109436
611,0.4052537977695465
612,0.40160444378852844
613,0.3302878737449646
614,0.18756835162639618
615,0.1880909949541092
616,0.32591256499290466
617,0.3668355345726013
618,0.23087602853775024
619,0.10539967566728592
620,0.3721635341644287
621,0.5570138692855835
622,0.4237375557422638
623,0.25897982716560364
624,0.15820036828517914
625,0.1923762410879135
626,0.3132273554801941
627,0.35001519322395325
628,0.22422091662883759
629,0.10589290410280228
630,0.28621238470077515
631,0.5206083059310913
632,0.5105844736099243
633,0.40630659461021423
634,0.21115396916866302
635,0.22571928799152374
636,0.34614911675453186
637,0.30614233016967773
638,0.25596433877944946
639,0.08378972113132477
640,0.4931388199329376
641,0.5315427184104919
642,0.5457454323768616
643,0.37319856882095337
644,0.13495507836341858
645,0.19848032295703888
646,0.2935236692428589
647,0.3132491111755371
648,0.20612315833568573
649,0.09380006790161133
650,0.318165123462677
651,0.41793179512023926
652,0.4248889982700348
653,0.34311485290527344
654,0.1490233987569809
655,0.21256133913993835
656,0.3132193982601166
657,0.3403325378894806
658,0.22908635437488556
659,0.09796176850795746
660,0.29626572132110596
661,0.43161705136299133
662,0.42054831981658936
663,0.2968118190765381
664,0.1302185356616974
665,0.19403916597366333
666,0.31035295128822327
667,0.313722163438797
668,0.2352684885263443
669,0.12642623484134674
670,0.38357236981391907
671,0.3900362253189087
672,0.39152732491493225
673,0.30000171065330505
674,0.21357731521129608
675,0.20005011558532715
676,0.30741527676582336
677,0.31554973125457764
678,0.245107501745224
679,0.14464552700519562
680,0.3384248614311218
681,0.33644747734069824
682,0.37849387526512146
683,0.3938504159450531
684,0.14544378221035004
685,0.21261076629161835
686,0.3638197183609009
687,0.35846149921417236
688,0.27840596437454224
689,0.13029421865940094
690,0.4320131242275238
691,0.4660596251487732
692,0.44179221987724304
693,0.40213507413864136
694,0.2667698264122009
695,0.2329685091972351
696,0.3396471440792084
697,0.37062719464302063
698,0.25567612051963806
699,0.12027586996555328
700,0.4333834648132324
701,0.3459279537200928
702,0.3499847948551178
703,0.3758186399936676
704,0.26733261346817017
705,0.22783713042736053
706,0.33539873361587524
707,0.3451886773109436
708,0.30518990755081177
709,0.1159297525882721
710,0.6141782999038696
711,0.5193633437156677
712,0.4365972578525543
713,0.38161978125572205
714,0.2591346800327301
715,0.3199031352996826
716,0.35039442777633667
717,0.35386329889297485
718,0.23271715641021729
719,0.12733259797096252
720,0.4303707480430603
721,0.4673774540424347
722,0.41222527623176575
723,0.3977963924407959
724,0.2618650794029236
725,0.1913992017507553
726,0.3324565291404724
727,0.3395533263683319
728,0.23973491787910461
729,0.27516990900039673
730,0.6109052896499634
731,0.5468776226043701
732,0.4849458634853363
733,0.29327425360679626
734,0.2611880600452423
735,0.22176292538642883
736,0.33007949590682983
737,0.34514182806015015
738,0.2281450480222702
739,0.2528875470161438
740,0.5435611605644226
741,0.4664537310600281
742,0.5213662385940552
743,0.4924781620502472
744,0.1161140576004982
745,0.1896798461675644
746,0.31193259358406067
747,0.3236024081707001
748,0.23840411007404327
749,0.10694970935583115
750,0.6016199588775635
751,0.5897169709205627
752,0.5225329399108887
753,0.5720708966255188
754,0.23169733583927155
755,0.23726093769073486
756,0.3407314717769623
757,0.3432534337043762
758,0.3309781849384308
759,0.12941992282867432
760,0.6742914915084839
761,0.6537049412727356
762,0.5718897581100464
763,0.5103429555892944
764,0.13644105195999146
765,0.2185569554567337
766,0.33498647809028625
767,0.3477787375450134
768,0.25815021991729736
769,0.1584099978208542
770,0.5591567754745483
771,0.5955689549446106
772,0.5059650540351868
773,0.44967779517173767
774,0.13670316338539124
775,0.23755823075771332
776,0.3537732660770416
777,0.3613030016422272
778,0.2802693843841553
779,0.2176724225282669
780,0.936724066734314
781,0.4820716381072998
782,0.37009647488594055
783,0.3499087393283844
784,0.19074741005897522
785,0.26018691062927246
786,0.36581951379776
787,0.38074904680252075
788,0.2754276692867279
789,0.12923377752304077
790,0.5606011748313904
791,0.5397178530693054
792,0.4682038426399231
793,0.4923252463340759
794,0.14431561529636383
795,0.20064829289913177
796,0.35419467091560364
797,0.36459416151046753
798,0.26525917649269104
799,0.20247529447078705
800,0.4794713258743286
801,0.4396147131919861
802,0.34324216842651367
803,0.3156876266002655
804,0.1364765614271164
805,0.21973973512649536
806,0.34941211342811584
807,0.36645737290382385
808,0.28440460562705994
809,0.14539580047130585
810,0.38208505511283875
811,0.3013657331466675
812,0.2852221131324768
813,0.2878875136375427
814,0.1321176290512085
815,0.2520686686038971
816,0.36394137144088745
817,0.3595157563686371
818,0.2763994336128235
819,0.1733357012271881
820,0.3083261549472809
821,0.29987141489982605
822,0.30391725897789
823,0.508819043636322
824,0.23851221799850464
825,0.2497606724500656
826,0.34332069754600525
827,0.3528903126716614
828,0.31693992018699646
829,0.13491980731487274
830,0.41201844811439514
831,0.3445362448692322
832,0.33662524819374084
833,0.4594598412513733
834,0.14547915756702423
835,0.22710230946540833
836,0.3489341139793396
837,0.3611876964569092
838,0.26586365699768066
839,0.13651852309703827
840,0.4030442535877228
841,0.38056284189224243
842,0.348431259393692
843,0.38729384541511536
844,0.13693438470363617
845,0.24629394710063934
846,0.34121695160865784
847,0.3643854260444641
848,0.28517574071884155
849,0.14412015676498413
850,0.36420100927352905
851,0.3286416828632355
852,0.30588865280151367
853,0.3621402978897095
854,0.21848689019680023
855,0.27259504795074463
856,0.34976494312286377
857,0.35016775131225586
858,0.2636065185070038
859,0.12054827064275742
860,0.2501927316188812
861,0.34045299887657166
862,0.387565940618515
863,0.4032307267189026
864,0.12865953147411346
865,0.20522327721118927
866,0.3416903018951416
867,0.3524262309074402
868,0.29893186688423157
869,0.11957978457212448
870,0.26158466935157776
871,0.3349127471446991
872,0.3296709954738617
873,0.41699156165122986
874,0.12514281272888184
875,0.20371375977993011
876,0.28293919563293457
877,0.2727406620979309
878,0.22251226007938385
879,0.09147847443819046
880,0.45959216356277466
881,0.3801702558994293
882,0.34762105345726013
883,0.2498091459274292
884,0.1225547268986702
885,0.1971309930086136
886,0.2722345292568207
887,0.27227750420570374
888,0.19340047240257263
889,0.12225018441677094
890,0.3288867771625519
891,0.3199125826358795
892,0.27304965257644653
893,0.30559465289115906
894,0.13463996350765228
895,0.1719888299703598
896,0.2720409333705902
897,0.2689374089241028
898,0.15779441595077515
899,0.092558354139328
900,0.347822904586792
901,0.319079726934433
902,0.2891727089881897
903,0.30698496103286743
904,0.12534482777118683
905,0.17140845954418182
906,0.2847070097923279
907,0.2748652994632721
908,0.19760632514953613
909,0.06782695651054382
910,0.2915318012237549
911,0.3217594623565674
912,0.3242073357105255
913,0.20787321031093597
914,0.11485329270362854
915,0.170831099152565
916,0.27988535165786743
917,0.27667149901390076
918,0.150653675198555
919,0.08786400407552719
920,0.445291131734848
921,0.4264828860759735
922,0.27566125988960266
923,0.22085058689117432
924,0.1281924694776535
925,0.14637044072151184
926,0.2722165882587433
927,0.2746073305606842
928,0.17051558196544647
929,0.07613252848386765
930,0.2603975832462311
931,0.37507158517837524
932,0.3260285258293152
933,0.30091503262519836
934,0.1322418600320816
935,0.16583062708377838
936,0.2616490125656128
937,0.27369725704193115
938,0.1585862785577774
939,0.08354261517524719
940,0.29745617508888245
941,0.340067982673645
942,0.2911539375782013
943,0.24695836007595062
944,0.14464928209781647
945,0.2288287729024887
946,0.26199567317962646
947,0.25591644644737244
948,0.17738455533981323
949,0.09729671478271484
950,0.3107772767543793
951,0.3578476011753082
952,0.2812952399253845
953,0.2217419445514679
954,0.16292284429073334
955,0.14893874526023865
956,0.25905150175094604
957,0.253347784280777
958,0.15166059136390686
959,0.07879021018743515
960,0.23319023847579956
961,0.3007756769657135
962,0.2552260756492615
963,0.2088533490896225
964,0.1251210868358612
965,0.23011824488639832
966,0.2949255406856537
967,0.26430055499076843
968,0.15260085463523865
969,0.1763451248407364
970,0.22818028926849365
971,0.32390016317367554
972,0.2763991057872772
973,0.22479334473609924
974,0.11213052272796631
975,0.17424523830413818
976,0.2693726420402527
977,0.25943538546562195
978,0.14150331914424896
979,0.07928434014320374
980,0.33602699637413025
981,0.37559300661087036
982,0.2750474214553833
983,0.1666376292705536
984,0.1287681758403778
985,0.2561509311199188
986,0.26369842886924744
987,0.24532058835029602
988,0.15297842025756836
989,0.08242517709732056
990,0.29697349667549133
991,0.30877044796943665
992,0.28711381554603577
993,0.16432267427444458
994,0.11400026828050613
995,0.16030380129814148
996,0.25748467445373535
997,0.25027135014533997
998,0.1492563635110855
999,0.0769144669175148
1000,0.24425116181373596
1001,0.2925635874271393
1002,0.28456559777259827
1003,0.23508180677890778
1004,0.11101693660020828
1005,0.1675712615251541
1006,0.26560699939727783
1007,0.26626184582710266
1008,0.15939347445964813
1009,0.0664425641298294
1010,0.23007868230342865
1011,0.2946435511112213
1012,0.29986995458602905
1013,0.22334818542003632
1014,0.10800298303365707
1015,0.21254372596740723
1016,0.3008626103401184
1017,0.2876804769039154
1018,0.1594853699207306
1019,0.08854389935731888
1020,0.30224013328552246
1021,0.293917715549469
1022,0.2649136483669281
1023,0.218704491853714
1024,0.1257983148097992
1025,0.1535259634256363
1026,0.2621649503707886
1027,0.25762268900871277
1028,0.15530860424041748
1029,0.07906273752450943
1030,0.20482966303825378
1031,0.28426262736320496
1032,0.2818373739719391
1033,0.24916505813598633
1034,0.10662483423948288
1035,0.17691639065742493
1036,0.2565765976905823
1037,0.24991227686405182
1038,0.1729234755039215
1039,0.0933506190776825
1040,0.2569212019443512
1041,0.31838297843933105
1042,0.28239187598228455
1043,0.16405236721038818
1044,0.09951911866664886
1045,0.20528683066368103
1046,0.29782119393348694
1047,0.2884252071380615
1048,0.10151893645524979
1049,0.21147644519805908
1050,0.3378809690475464
1051,0.3084091544151306
1052,0.27887770533561707
1053,0.18062002956867218
1054,0.12395048886537552
1055,0.17231455445289612
1056,0.2664766311645508
1057,0.26194751262664795
1058,0.15198025107383728
1059,0.08817750215530396
1060,0.2315988540649414
1061,0.3103775382041931
1062,0.2848696708679199
1063,0.15593557059764862
1064,0.10812275111675262
1065,0.21689926087856293
1066,0.26481983065605164
1067,0.25397148728370667
1068,0.151924729347229
1069,0.061081789433956146
1070,0.16794267296791077
1071,0.2574821710586548
1072,0.2915836274623871
1073,0.272490531206131
1074,0.15807189047336578
1075,0.18860259652137756
1076,0.28693288564682007
1077,0.2852221429347992
1078,0.11542163044214249
1079,0.07790552824735641
1080,0.21881428360939026
1081,0.30666133761405945
1082,0.27416566014289856
1083,0.1666603684425354
1084,0.10869400948286057
1085,0.16161783039569855
1086,0.24609488248825073
1087,0.24157941341400146
1088,0.13391198217868805
1089,0.05665597319602966
1090,0.21500693261623383
1091,0.2964871823787689
1092,0.2949795722961426
1093,0.18905439972877502
1094,0.1301514059305191
1095,0.1815418303012848
1096,0.2408488690853119
1097,0.2228185385465622
1098,0.12984389066696167
1099,0.06290833652019501
1100,0.1868382692337036
1101,0.2721817195415497
1102,0.2774984836578369
1103,0.18553663790225983
1104,0.11293982714414597
1105,0.2800745368003845
1106,0.3179093301296234
1107,0.2850671708583832
1108,0.1317463517189026
1109,0.07376858592033386
1110,0.17518901824951172
1111,0.2843845784664154
1112,0.27212658524513245
1113,0.21173453330993652
1114,0.10905814915895462
1115,0.17269234359264374
1116,0.26637977361679077
1117,0.25527599453926086
1118,0.14445631206035614
1119,0.07435952126979828
1120,0.32788071036338806
1121,0.3310592770576477
1122,0.2948777675628662
1123,0.1535944938659668
1124,0.13452942669391632
1125,0.18018393218517303
1126,0.24693849682807922
1127,0.22830131649971008
1128,0.1907186359167099
1129,0.05978759378194809
1130,0.23045754432678223
1131,0.3455184996128082
1132,0.291882187128067
1133,0.2199675589799881
1134,0.1009427011013031
1135,0.18449337780475616
1136,0.2401147335767746
1137,0.229873925447464
1138,0.12822167575359344
1139,0.058670345693826675
1140,0.2113814353942871
1141,0.2624262273311615
1142,0.2531670928001404
1143,0.14809177815914154
1144,0.1068653017282486
1145,0.16401761770248413
1146,0.24377860128879547
1147,0.21706624329090118
1148,0.3257696032524109
1149,0.09301266074180603
1150,0.23680151998996735
1151,0.28205007314682007
1152,0.26174265146255493
1153,0.16163617372512817
1154,0.1258557140827179
1155,0.18404880166053772
1156,0.2619077265262604
1157,0.23941028118133545
1158,0.16708289086818695
1159,0.06327852606773376
1160,0.26042306423187256
1161,0.32710567116737366
1162,0.3025132417678833
1163,0.23125821352005005
1164,0.13750524818897247
1165,0.1611625850200653
1166,0.22055906057357788
1167,0.17988380789756775
1168,0.1861894726753235
1169,0.08972840011119843
1170,0.3371600806713104
1171,0.3970376253128052
1172,0.3106045126914978
1173,0.2119041234254837
1174,0.11016364395618439
1175,0.20249629020690918
1176,0.26009371876716614
1177,0.24599023163318634
1178,0.17315350472927094
1179,0.06216900795698166
1180,0.33763664960861206
1181,0.3550112247467041
1182,0.3111533224582672
1183,0.24461767077445984
1184,0.10644536465406418
1185,0.23812711238861084
1186,0.2217680811882019
1187,0.23110400140285492
1188,0.13903869688510895
1189,0.07115141302347183
1190,0.26430651545524597
1191,0.31883925199508667
1192,0.3161526620388031
1193,0.27704519033432007
1194,0.09445678442716599
1195,0.18564358353614807
1196,0.24601316452026367
1197,0.2427847981452942
1198,0.14967985451221466
1199,0.06655584275722504
1200,0.24095913767814636
1201,0.36180463433265686
1202,0.31476229429244995
1203,0.2022005021572113
1204,0.11420271545648575
1205,0.20795150101184845
1206,0.21540281176567078
1207,0.22350066900253296
1208,0.12591099739074707
1209,0.05750902369618416
1210,0.20629924535751343
1211,0.29344749450683594
1212,0.2735319435596466
1213,0.18150469660758972
1214,0.11109202355146408
1215,0.21429401636123657
1216,0.2412242740392685
1217,0.22009339928627014
1218,0.15906788408756256
1219,0.0657496526837349
1220,0.27988824248313904
1221,0.35698452591896057
1222,0.28138411045074463
1223,0.13523325324058533
1224,0.11341345310211182
1225,0.23032906651496887
1226,0.22717255353927612
1227,0.2225252389907837
1228,0.14816197752952576
1229,0.0742810070514679
1230,0.21980783343315125
1231,0.2739771902561188
1232,0.255234032869339
1233,0.15633995831012726
1234,0.11343517899513245
1235,0.21771259605884552
1236,0.23822277784347534
1237,0.2256525605916977
1238,0.13566116988658905
1239,0.06400367617607117
1240,0.22591876983642578
1241,0.32356399297714233
1242,0.3045811057090759
1243,0.1456151157617569
1244,0.08544857800006866
1245,0.2595728635787964
1246,0.2491973638534546
1247,0.22509078681468964
1248,0.14411099255084991
1249,0.07220394909381866
1250,0.16429755091667175
1251,0.2519170045852661
1252,0.30577656626701355
1253,0.17213274538516998
1254,0.10717768222093582
1255,0.24522028863430023
1256,0.20716972649097443
