Batch,RMSE
713,0.18622171878814697
714,0.20552796125411987
715,0.1656801402568817
716,0.13334527611732483
717,0.11128394305706024
718,0.12838691473007202
719,0.11367662996053696
720,0.14726021885871887
721,0.19924412667751312
722,0.25970718264579773
723,0.2301863133907318
724,0.17422334849834442
725,0.15373460948467255
726,0.194285050034523
727,0.14455780386924744
728,0.20798225700855255
729,0.26385176181793213
730,0.23955091834068298
731,0.18998198211193085
732,0.1465015560388565
733,0.18862180411815643
734,0.16305653750896454
735,0.22410139441490173
736,0.15841567516326904
737,0.15734556317329407
738,0.13333013653755188
739,0.131552591919899
740,0.17108432948589325
741,0.16749297082424164
742,0.1528266817331314
743,0.15554820001125336
744,0.1783583164215088
745,0.1305534690618515
746,0.14136041700839996
747,0.08396802097558975
748,0.21109309792518616
749,0.2922775447368622
750,0.2689729928970337
751,0.12926600873470306
752,0.12553347647190094
753,0.12571221590042114
754,0.1634332835674286
755,0.14567865431308746
756,0.1430807113647461
757,0.1599777787923813
758,0.13878288865089417
759,0.1393379271030426
760,0.15344078838825226
761,0.18383470177650452
762,0.2319650948047638
763,0.2066303938627243
764,0.17820213735103607
765,0.1924775391817093
766,0.16149182617664337
767,0.18501920998096466
768,0.20281212031841278
769,0.1814022958278656
770,0.1261010766029358
771,0.1071687564253807
772,0.09819848090410233
773,0.10857242345809937
774,0.13136181235313416
775,0.10727066546678543
776,0.07423316687345505
777,0.07033143192529678
778,0.1016482412815094
779,0.13881616294384003
780,0.15535730123519897
781,0.11909255385398865
782,0.09183607995510101
783,0.11086343228816986
784,0.10146087408065796
785,0.09898579120635986
786,0.11925319582223892
787,0.08762020617723465
788,0.19784587621688843
789,0.27970972657203674
790,0.28367114067077637
791,0.12330325692892075
792,0.12329664826393127
793,0.09401814639568329
794,0.11730027943849564
795,0.0853656753897667
796,0.12121159583330154
797,0.07852579653263092
798,0.10389259457588196
799,0.139481782913208
800,0.09660705924034119
801,0.13680310547351837
802,0.10983416438102722
803,0.13192448019981384
804,0.1551893949508667
805,0.14740155637264252
806,0.1900469958782196
807,0.1522866189479828
808,0.2264116108417511
809,0.1853717714548111
810,0.1850961297750473
811,0.11642542481422424
812,0.10732588917016983
813,0.13200271129608154
814,0.17020122706890106
815,0.14376387000083923
816,0.10527961701154709
817,0.11274342983961105
818,0.10273604840040207
819,0.11362917721271515
820,0.09551087766885757
821,0.14898507297039032
822,0.13917149603366852
823,0.1644122302532196
824,0.15743650496006012
825,0.1343764364719391
826,0.18146279454231262
827,0.1490696370601654
828,0.21868975460529327
829,0.16107890009880066
830,0.16497233510017395
831,0.1469080150127411
832,0.1341884881258011
833,0.14166568219661713
834,0.1642652302980423
835,0.15640957653522491
836,0.1608087718486786
837,0.11695101857185364
838,0.12872116267681122
839,0.17457571625709534
840,0.18482430279254913
841,0.21355457603931427
842,0.17027975618839264
843,0.12755976617336273
844,0.18011374771595
845,0.19340600073337555
846,0.17569537460803986
847,0.1737087517976761
848,0.21096278727054596
849,0.17755882441997528
850,0.15597788989543915
851,0.11855762451887131
852,0.17827452719211578
853,0.1934429407119751
854,0.2183656394481659
855,0.250934362411499
856,0.3147033154964447
857,0.24874277412891388
858,0.3081102967262268
859,0.3556157350540161
860,0.34486907720565796
861,0.2163253277540207
862,0.11937100440263748
863,0.19663149118423462
864,0.1324775367975235
865,0.13118289411067963
866,0.1430324763059616
867,0.09662295877933502
868,0.19279761612415314
869,0.1962652951478958
870,0.16405576467514038
871,0.11659294366836548
872,0.1580887883901596
873,0.18105803430080414
874,0.19657516479492188
875,0.19942300021648407
876,0.2435307502746582
877,0.16213375329971313
878,0.20643509924411774
879,0.24595390260219574
880,0.2088979035615921
881,0.22460120916366577
882,0.1643516570329666
883,0.1911023110151291
884,0.21922583878040314
885,0.24400997161865234
886,0.19442561268806458
887,0.2344067245721817
888,0.20229332149028778
889,0.2433067113161087
890,0.2180681675672531
891,0.1254456341266632
892,0.12447282671928406
893,0.12430726736783981
894,0.12000004202127457
895,0.1053229570388794
896,0.14495617151260376
897,0.09650032222270966
898,0.1123041883111
899,0.15592710673809052
900,0.09207450598478317
901,0.11578961461782455
902,0.09288240969181061
903,0.09633582085371017
904,0.11298666894435883
905,0.11145368218421936
906,0.17945297062397003
907,0.16631384193897247
908,0.21335048973560333
909,0.19671183824539185
910,0.1747889369726181
911,0.137453094124794
912,0.11990395188331604
913,0.10302715748548508
914,0.1302647888660431
915,0.12452968955039978
916,0.12112339586019516
917,0.12513746321201324
918,0.13999302685260773
919,0.16616715490818024
920,0.12795652449131012
921,0.17781996726989746
922,0.08446649461984634
923,0.10474121570587158
924,0.08907624334096909
925,0.09879302978515625
926,0.0767483115196228
927,0.11371946334838867
928,0.177584707736969
929,0.17215852439403534
930,0.127623051404953
931,0.13157300651073456
932,0.14851129055023193
933,0.15718230605125427
934,0.15200020372867584
935,0.11989449709653854
936,0.10857762396335602
937,0.08002631366252899
938,0.08053556829690933
939,0.1232232078909874
940,0.1322908252477646
941,0.1448642611503601
942,0.0833054855465889
943,0.08967812359333038
944,0.08423248678445816
945,0.12606187164783478
946,0.12645091116428375
947,0.14300347864627838
948,0.19232992827892303
949,0.183620423078537
950,0.1368381530046463
951,0.10306113958358765
952,0.09133513271808624
953,0.10349742323160172
954,0.1160627081990242
955,0.09412088245153427
956,0.1280897706747055
957,0.08887845277786255
958,0.11766620725393295
959,0.1552559733390808
960,0.13205815851688385
961,0.14911764860153198
962,0.1065007671713829
963,0.09992260485887527
964,0.12959463894367218
965,0.1365000307559967
966,0.13076651096343994
967,0.1529831886291504
968,0.20813089609146118
969,0.25055402517318726
970,0.22066810727119446
971,0.1947246491909027
972,0.14533333480358124
973,0.14883208274841309
974,0.17060138285160065
975,0.13475647568702698
976,0.09595987945795059
977,0.1196485087275505
978,0.12679705023765564
979,0.09357582777738571
980,0.0695280060172081
981,0.12046816200017929
982,0.06663710623979568
983,0.08398142457008362
984,0.09205787628889084
985,0.12315471470355988
986,0.16698871552944183
987,0.18776747584342957
988,0.13777145743370056
989,0.12263420224189758
990,0.14212395250797272
991,0.10066810250282288
992,0.10631335526704788
993,0.10045730322599411
994,0.11079506576061249
995,0.11872917413711548
996,0.16799689829349518
997,0.10896048694849014
998,0.14375285804271698
999,0.2058500051498413
1000,0.19829799234867096
1001,0.19665472209453583
1002,0.1520659625530243
1003,0.20246928930282593
1004,0.21215736865997314
1005,0.25212228298187256
1006,0.2679186165332794
1007,0.2763083577156067
1008,0.2744428515434265
1009,0.23099976778030396
1010,0.16866788268089294
1011,0.11333651840686798
1012,0.11599387228488922
1013,0.0862063467502594
1014,0.08881174027919769
1015,0.0979446992278099
1016,0.06648368388414383
1017,0.05453893169760704
1018,0.08353368937969208
1019,0.11526583880186081
1020,0.0928620845079422
1021,0.0887378454208374
1022,0.07107110321521759
1023,0.09483791887760162
1024,0.10264968127012253
1025,0.1039411872625351
1026,0.0900891125202179
1027,0.14652033150196075
1028,0.21718908846378326
1029,0.21843357384204865
1030,0.16786479949951172
1031,0.13262131810188293
1032,0.09370211511850357
1033,0.08940766751766205
1034,0.13435311615467072
1035,0.14341877400875092
1036,0.09513968974351883
1037,0.10584331303834915
1038,0.11827460676431656
1039,0.15457551181316376
1040,0.1323937624692917
1041,0.09996335953474045
1042,0.08047649264335632
1043,0.08161696046590805
1044,0.09999389201402664
1045,0.09655740112066269
1046,0.1451830416917801
1047,0.1513756364583969
1048,0.18827848136425018
1049,0.21133366227149963
1050,0.18474219739437103
1051,0.11360324174165726
1052,0.17306363582611084
1053,0.22176334261894226
1054,0.238305926322937
1055,0.2881639897823334
1056,0.3492072522640228
1057,0.2734335660934448
1058,0.30540865659713745
1059,0.31981319189071655
1060,0.27178099751472473
1061,0.15509124100208282
1062,0.11648931354284286
1063,0.10616268962621689
1064,0.11575402319431305
1065,0.12287353724241257
1066,0.13662683963775635
1067,0.17128969728946686
1068,0.19389905035495758
1069,0.15154092013835907
1070,0.1043294295668602
1071,0.08366516977548599
1072,0.11414645612239838
1073,0.10971103608608246
1074,0.11289717257022858
1075,0.11577131599187851
1076,0.15309761464595795
1077,0.13670049607753754
1078,0.14522458612918854
1079,0.17875024676322937
1080,0.15046030282974243
1081,0.07248363643884659
1082,0.07928358018398285
1083,0.10621794313192368
1084,0.13161760568618774
1085,0.14051535725593567
1086,0.11493793874979019
1087,0.08461134135723114
1088,0.1452062875032425
1089,0.16627594828605652
1090,0.1491711586713791
1091,0.11870259046554565
1092,0.10165233910083771
1093,0.10156653821468353
1094,0.11924619972705841
1095,0.10092800110578537
1096,0.09770777821540833
1097,0.09913469851016998
1098,0.12223665416240692
1099,0.17277827858924866
1100,0.1459452509880066
1101,0.08811510354280472
1102,0.110201895236969
1103,0.12593217194080353
1104,0.1486552506685257
1105,0.16807959973812103
1106,0.17389369010925293
1107,0.08761128038167953
1108,0.1567428708076477
1109,0.1487921178340912
1110,0.09680832177400589
1111,0.06023922190070152
1112,0.07320663332939148
1113,0.07195756584405899
1114,0.09058497846126556
1115,0.09849292784929276
1116,0.11646779626607895
1117,0.11509787291288376
1118,0.14099998772144318
1119,0.15845058858394623
1120,0.11103402078151703
1121,0.14885586500167847
1122,0.23929645121097565
1123,0.10563655197620392
1124,0.1067262664437294
1125,0.1108151525259018
1126,0.14267180860042572
1127,0.1543455570936203
1128,0.1674983948469162
1129,0.1345156878232956
1130,0.1643105000257492
1131,0.08162891119718552
1132,0.09401021897792816
1133,0.10734780132770538
1134,0.10150671005249023
1135,0.10201885551214218
1136,0.13352152705192566
1137,0.11476332694292068
1138,0.13787490129470825
1139,0.1901809722185135
1140,0.17440499365329742
1141,0.14026904106140137
1142,0.10965913534164429
1143,0.10845378041267395
1144,0.24357998371124268
1145,0.11485744267702103
1146,0.14738979935646057
1147,0.1381346434354782
1148,0.26466619968414307
1149,0.2876039147377014
1150,0.2557740807533264
1151,0.1513645350933075
1152,0.09453780204057693
1153,0.1035790890455246
1154,0.11848705261945724
1155,0.11117122322320938
1156,0.10040464997291565
1157,0.10322068631649017
1158,0.09641529619693756
1159,0.13316014409065247
1160,0.1126292496919632
1161,0.08616730570793152
1162,0.059503499418497086
1163,0.07068660110235214
1164,0.07618320733308792
1165,0.08614793419837952
1166,0.09349485486745834
1167,0.13155217468738556
1168,0.2152869701385498
1169,0.20941315591335297
1170,0.17893563210964203
1171,0.13684622943401337
1172,0.08702228218317032
1173,0.07609881460666656
1174,0.0926806777715683
1175,0.10214439779520035
1176,0.09207276254892349
1177,0.1023942306637764
1178,0.06988632678985596
1179,0.10783454030752182
1180,0.08458089083433151
1181,0.0800124779343605
1182,0.09628067910671234
1183,0.07801802456378937
1184,0.08560293167829514
1185,0.07679169625043869
1186,0.1222040131688118
1187,0.1808403730392456
1188,0.1808737814426422
1189,0.14546731114387512
1190,0.11546552181243896
1191,0.15321949124336243
1192,0.15542571246623993
1193,0.16362856328487396
1194,0.17773102223873138
1195,0.2009311318397522
1196,0.16504999995231628
1197,0.16013137996196747
1198,0.14854343235492706
1199,0.11368565261363983
1200,0.07626903057098389
1201,0.10485498607158661
1202,0.12910716235637665
1203,0.15660202503204346
1204,0.17357730865478516
1205,0.17977578938007355
1206,0.1744891107082367
1207,0.15356941521167755
1208,0.2799737751483917
1209,0.3121177852153778
1210,0.25558316707611084
1211,0.1547442525625229
1212,0.12626531720161438
1213,0.12624983489513397
1214,0.13412542641162872
1215,0.1281130164861679
1216,0.10113698244094849
1217,0.11351604014635086
1218,0.11540478467941284
1219,0.13005582988262177
1220,0.12225722521543503
1221,0.09547800570726395
1222,0.07861555367708206
1223,0.08758563548326492
1224,0.09616563469171524
1225,0.08872698247432709
1226,0.08204499632120132
1227,0.0971018373966217
1228,0.1265546679496765
1229,0.13265560567378998
1230,0.10832579433917999
1231,0.1153104305267334
1232,0.10547968000173569
1233,0.09790456295013428
1234,0.12762202322483063
1235,0.14164307713508606
1236,0.10709328204393387
1237,0.11504653841257095
1238,0.15237464010715485
1239,0.1341690868139267
1240,0.11947476118803024
1241,0.07828522473573685
1242,0.08949854224920273
1243,0.08692748099565506
1244,0.08140227943658829
1245,0.08073985576629639
1246,0.057122766971588135
1247,0.05820118635892868
1248,0.08697406947612762
1249,0.08244416117668152
1250,0.0792362317442894
1251,0.04548687860369682
1252,0.05138442665338516
1253,0.06693416833877563
1254,0.08649811893701553
1255,0.10584387183189392
