Wall time,Step,Value
1676121050.1998148,300,2.634817600250244
1676121050.199841,600,2.1384706497192383
1676121050.199862,900,2.072528123855591
1676121050.1998816,1200,2.0806353092193604
1676121050.1999,1500,1.8327782154083252
1676121050.1999183,1800,1.460329532623291
1676121050.199936,2100,0.9407548308372498
1676121050.1999533,2400,0.47665926814079285
1676121050.199971,2700,0.5938300490379333
1676121050.1999888,3000,1.1292473077774048
1676121067.6743119,3300,1.730370283126831
1676121067.674349,3600,1.9026262760162354
1676121067.67438,3900,2.0540354251861572
1676121067.6744082,4200,1.9159338474273682
1676121067.6744359,4500,1.652740716934204
1676121067.6744628,4800,1.2188904285430908
1676121067.6744895,5100,0.6762182712554932
1676121067.6745167,5400,0.24463360011577606
1676121067.674544,5700,0.7127219438552856
1676121067.6745703,6000,1.2514277696609497
1676121084.9168217,6300,1.7332671880722046
1676121084.916846,6600,1.8936043977737427
1676121084.9168665,6900,1.8804688453674316
1676121084.9168851,7200,1.7003618478775024
1676121084.9169033,7500,1.379233479499817
1676121084.916921,7800,0.9539831280708313
1676121084.9169385,8100,0.5086703896522522
1676121084.916956,8400,0.4915151298046112
1676121084.9169738,8700,0.9993888139724731
1676121084.916991,9000,1.4504948854446411
1676121098.9199395,9300,1.562098741531372
1676121098.9199622,9600,1.6592899560928345
1676121098.9199805,9900,1.5462576150894165
1676121098.9199977,10200,1.3134008646011353
1676121098.9200144,10500,1.005752682685852
1676121098.920031,10800,0.7488105297088623
1676121098.9200473,11100,0.6028119921684265
1676121098.9200637,11400,0.8272297382354736
1676121098.9200797,11700,1.1656371355056763
1676121098.920096,12000,1.44569730758667
1676121114.822631,12300,1.5403025150299072
1676121114.8226573,12600,1.5578575134277344
1676121114.822678,12900,1.4702765941619873
1676121114.8226979,13200,1.4249329566955566
1676121114.8227167,13500,1.1626487970352173
1676121114.822735,13800,1.013259768486023
1676121114.822753,14100,0.7035773396492004
1676121114.8227713,14400,0.8257024884223938
1676121114.8227894,14700,0.9859592914581299
1676121114.8228076,15000,1.1871070861816406
1676121131.230853,15300,1.1259301900863647
1676121131.2308838,15600,1.0954340696334839
1676121131.2309074,15900,1.0591504573822021
1676121131.2309294,16200,1.009786605834961
1676121131.23095,16500,1.0606579780578613
1676121131.2309706,16800,1.1979384422302246
1676121131.230991,17100,1.3685673475265503
1676121131.231012,17400,1.5330853462219238
1676121131.2310324,17700,1.5994834899902344
1676121131.231052,18000,1.5327785015106201
1676121147.465065,18300,1.2236882448196411
1676121147.4650927,18600,1.127629280090332
1676121147.4651148,18900,1.0881009101867676
1676121147.4651353,19200,0.9427207708358765
1676121147.465155,19500,0.7632948756217957
1676121147.4651737,19800,0.6675317883491516
1676121147.4651926,20100,0.6344589591026306
1676121147.4652114,20400,0.7017074823379517
1676121147.46523,20700,0.7400742173194885
1676121147.4652488,21000,0.7339794039726257
1676121162.842593,21300,1.143352746963501
1676121162.84263,21600,1.9653468132019043
1676121162.8426466,21900,2.8008415699005127
1676121162.8426619,22200,3.564667224884033
1676121162.8426769,22500,4.233819484710693
