Wall time,Step,Value
1661593719.0205941,294800,-5.110315322875977
1661593726.086804,295400,-8.28645133972168
1661593733.8354526,296000,-6.485701084136963
1661593740.411125,296600,-16.289405822753906
1661593747.3057196,297200,-7.419654846191406
1661593754.8676355,297800,-9.427696228027344
1661593762.3456182,298400,-6.303794860839844
1661593769.6079855,299000,-7.322077751159668
1661593777.318946,299600,-6.616030216217041
1661593784.270162,300200,-6.937316417694092
1661593791.8351896,300800,-7.442865371704102
1661593799.0448225,301400,-6.549251079559326
1661593806.5197077,302000,-6.074559688568115
1661593814.4144104,302600,-5.8985114097595215
1661593821.8336065,303200,-5.813073635101318
1661593829.5048175,303800,-7.372787952423096
1661593837.0995293,304400,-10.117323875427246
1661593844.498011,305000,-5.869935512542725
1661593852.08632,305600,-12.559727668762207
1661593859.567922,306200,-5.546743392944336
1661593867.1715684,306800,-6.609230995178223
1661593874.7331958,307400,-7.6634840965271
1661593881.8199155,308000,-11.714051246643066
1661593889.5598679,308600,-8.672977447509766
1661593896.679543,309200,-5.018211841583252
1661593903.887507,309800,-6.428369998931885
1661593910.8599963,310400,-5.254714012145996
1661593918.1369717,311000,-4.95947790145874
1661593925.1465166,311600,-6.055770397186279
1661593932.1252933,312200,-7.150522708892822
1661593939.489536,312800,-8.958989143371582
1661593946.48862,313400,-6.381174087524414
1661593954.152638,314000,-7.008886814117432
1661593961.3956165,314600,-4.955963611602783
1661593969.64055,315200,-5.007193565368652
1661593977.1302068,315800,-6.678081035614014
1661593984.5973096,316400,-5.706310749053955
1661593991.8418996,317000,-7.954500198364258
1661593999.5440626,317600,-6.730330467224121
1661594007.1438842,318200,-7.752747058868408
1661594014.7260756,318800,-9.094228744506836
1661594022.6158452,319400,-11.14284610748291
1661594030.1445813,320000,-5.639464855194092
1661594037.85426,320600,-7.003088474273682
1661594045.8565087,321200,-7.826974868774414
1661594053.8401375,321800,-6.201735973358154
1661594062.2719116,322400,-5.644493103027344
1661594070.5894585,323000,-5.605417728424072
1661594078.7127345,323600,-6.670629024505615
1661594086.9610739,324200,-9.224627494812012
1661594094.162592,324800,-6.1714582443237305
1661594101.4460387,325400,-5.682851314544678
1661594109.2131567,326000,-4.832126140594482
1661594116.378362,326600,-5.447515487670898
1661594124.339741,327200,-5.085242748260498
1661594132.1795602,327800,-6.654170036315918
1661594140.4422023,328400,-4.880753517150879
1661594148.37738,329000,-5.36445426940918
1661594156.6447392,329600,-4.991044044494629
1661594165.1987054,330200,-6.879391193389893
1661594173.0405974,330800,-5.781300067901611
1661594181.7660725,331400,-6.11704683303833
1661594189.4038436,332000,-5.159586429595947
1661594196.7913332,332600,-5.818639278411865
1661594204.7609808,333200,-7.291386127471924
1661594213.2628443,333800,-7.073476314544678
1661594221.809528,334400,-6.15258264541626
1661594229.1637611,335000,-5.125739574432373
1661594237.9408567,335600,-7.206422328948975
1661594245.757616,336200,-5.002397537231445
1661594253.2280633,336800,-4.547878265380859
1661594261.0642471,337400,-6.756796836853027
1661594269.447533,338000,-6.68540620803833
1661594276.9771676,338600,-6.260676860809326
1661594284.926555,339200,-10.747963905334473
1661594293.6153085,339800,-4.499654769897461
1661594301.3762202,340400,-6.759109973907471
1661594309.8356895,341000,-6.2190022468566895
1661594317.8128877,341600,-5.7914652824401855
1661594326.1503096,342200,-5.0163068771362305
1661594333.6459818,342800,-4.204277515411377
1661594341.8127453,343400,-6.899991512298584
1661594350.541588,344000,-4.98683500289917
1661594358.577936,344600,-7.941868305206299
1661594366.5016594,345200,-6.257756233215332
1661594374.2530136,345800,-4.75237512588501
1661594383.1223888,346400,-4.533585548400879
1661594391.5100904,347000,-8.275280952453613
1661594399.9791796,347600,-5.481082439422607
1661594408.378735,348200,-5.899189472198486
1661594416.569334,348800,-4.564108848571777
1661594424.6329246,349400,-5.293844699859619
1661594432.5634723,350000,-5.330305576324463
1661594440.9027586,350600,-5.114450931549072
1661594449.5204585,351200,-4.378240585327148
1661594458.560774,351800,-5.7539448738098145
1661594467.3315096,352400,-5.283546447753906
1661594475.7375622,353000,-6.084017276763916
1661594483.8795025,353600,-5.840953826904297
1661594492.7974284,354200,-4.97955322265625
1661594501.3789067,354800,-5.138493061065674
1661594509.4795961,355400,-5.462060928344727
1661594517.7768924,356000,-5.537876129150391
1661594526.0738103,356600,-5.962672233581543
1661594534.9774013,357200,-5.117991924285889
1661594543.6517112,357800,-5.839017868041992
1661594552.6813836,358400,-5.775015354156494
1661594561.6495697,359000,-4.603124618530273
1661594570.1514537,359600,-5.794648170471191
1661594579.1443741,360200,-4.730998992919922
