Wall time,Step,Value
1676102428.411634,447300,-10.443672180175781
1676102441.9611437,450300,-9.568131446838379
1676102456.0229788,453300,-9.487648963928223
1676102470.5985727,456300,-16.585546493530273
1676102484.96325,459300,-14.620234489440918
1676102498.593573,462300,-8.961377143859863
1676102512.2342718,465300,-15.104613304138184
1676102526.8740475,468300,-10.762746810913086
1676102540.6560159,471300,-12.614194869995117
1676102555.237711,474300,-16.86966323852539
1676102569.3744378,477300,-14.151083946228027
1676102583.6774995,480300,-10.563507080078125
1676102598.004047,483300,-12.953527450561523
1676102611.8736017,486300,-10.805688858032227
1676102627.031892,489300,-12.435654640197754
1676102641.2144532,492300,-15.033733367919922
1676102655.2931778,495300,-13.30663776397705
1676102669.7021859,498300,-8.631622314453125
1676102684.7706556,501300,-14.484991073608398
1676102699.9741306,504300,-12.896048545837402
1676102715.7397158,507300,-8.22981071472168
1676102731.3685737,510300,-16.585569381713867
1676102747.008452,513300,-10.485198020935059
1676102761.886916,516300,-12.340069770812988
1676102778.2205532,519300,-8.532057762145996
1676102793.7573514,522300,-14.961132049560547
1676102810.043359,525300,-9.96638298034668
1676102825.7068026,528300,-10.208938598632812
1676102841.79065,531300,-10.986635208129883
1676102857.2408586,534300,-14.394674301147461
1676102872.2620506,537300,-9.137232780456543
1676102887.6364279,540300,-8.385478973388672
1676102902.2273078,543300,-9.498422622680664
1676102918.3253188,546300,-10.360857963562012
1676102933.7802145,549300,-9.898290634155273
1676102949.5724046,552300,-10.849215507507324
1676102966.8698974,555300,-10.782967567443848
1676102983.43336,558300,-9.431127548217773
1676103000.2187357,561300,-9.105749130249023
1676103018.0415595,564300,-10.75115966796875
1676103034.1088836,567300,-14.41452693939209
1676103051.8367589,570300,-9.244190216064453
1676103068.757835,573300,-9.187507629394531
1676103084.7556717,576300,-8.245699882507324
1676103101.1377702,579300,-9.183116912841797
1676103117.6571105,582300,-9.045289039611816
1676103135.5224404,585300,-8.913260459899902
1676103152.6632442,588300,-9.326353073120117
1676103169.983159,591300,-8.71992301940918
1676103186.4333389,594300,-13.218578338623047
1676103203.0003421,597300,-11.544398307800293
1676103219.996258,600300,-14.68183422088623
1676103238.321803,603300,-9.720523834228516
1676103255.7528784,606300,-8.519469261169434
1676103272.6535125,609300,-8.63032341003418
