 [  0.68338652 394.92010819]
 [  0.6707858  394.91243827]
 [  0.68082224 394.92500713]
 [  0.66835771 394.92658688]
 [  0.66622031 394.93407427]
 [  0.65416294 394.9342237 ]
 [  0.65515368 394.94782329]
 [  0.64346599 394.95724821]
 [  0.63353957 394.96560867]
 [  0.62489202 394.97513733]
 [  0.61768192 394.98807625]
 [  0.60701959 394.9989686 ]
 [  0.5975001  395.00875808]
 [  0.5899107  395.01933072]
 [  0.58168575 395.02845636]
 [  0.57491126 395.03672082]
 [  0.56948685 395.04436809]
 [  0.56373305 395.04891309]
 [  0.56230321 395.05473088]
 [  0.55746618 395.05452142]
 [  0.56095712 395.05853392]
 [  0.55663406 395.05288113]
 [  0.56570135 395.05547617]
 [  0.56119377 395.04403885]
 [  0.57622062 395.04595403]
 [  0.57055581 395.028728  ]
 [  0.59173008 395.02830549]
 [  0.58529865 395.00798602]
 [  0.61016174 395.00626174]
 [  0.60302863 394.9844548 ]]"
"[[  0.56016504 396.79900242]
 [  0.5495142  396.73103564]
 [  0.53900918 396.63413595]
 [  0.52866226 396.51036634]
 [  0.51848676 396.35548305]
 [  0.50849716 396.16767133]
 [  0.49870796 395.94805021]
 [  0.48913292 395.69816147]
 [  0.47978469 395.41992123]
 [  0.50735937 395.14785098]
 [  0.59676626 394.95384921]
 [  0.67647448 394.88072229]
 [  0.67560965 394.86264513]
 [  0.68812816 394.86261501]
 [  0.68220263 394.87097135]
 [  0.67748939 394.88241924]
 [  0.66629007 394.89159033]
 [  0.65890588 394.90125311]
 [  0.64969127 394.91154983]
 [  0.63944713 394.92106575]
 [  0.63147368 394.93207235]
 [  0.62039029 394.94156761]
 [  0.61286197 394.95194679]
 [  0.6028357  394.96052714]
 [  0.59650387 394.9696392 ]
 [  0.58811643 394.97635064]
 [  0.58369816 394.9832087 ]
 [  0.57758095 394.98702509]
 [  0.57569082 394.99082528]
 [  0.57228631 394.99099594]
 [  0.57433181 394.99284882]
 [  0.57520845 394.9928979 ]
 [  0.57327716 394.98467956]
 [  0.59027862 394.99126342]
 [  0.58018988 394.97844915]
 [  0.59995476 394.97931045]
 [  0.58956364 394.956927  ]
 [  0.62654091 394.96373909]
 [  0.61551224 394.95314448]
 [  0.62694148 394.94546264]
 [  0.62570595 394.92159409]
 [  0.66270224 394.9279594 ]
 [  0.65065827 394.91468537]
 [  0.66257981 394.90688832]
 [  0.65980001 394.88381356]
 [  0.69576319 394.89347378]
 [  0.68283361 394.88835842]
 [  0.68114709 394.87498884]
 [  0.68694489 394.86642622]
 [  0.70320323 394.88105887]
 [  0.69007336 394.87763298]
 [  0.68496304 394.86948224]
 [  0.68468386 394.86581882]
 [  0.6962582  394.8869183 ]
 [  0.68343969 394.89879209]
 [  0.67093453 394.90289454]
 [  0.65874541 394.90058452]
 [  0.65845425 394.91063668]
 [  0.646676   394.91690835]
 [  0.63847857 394.92496443]
 [  0.62836357 394.93197434]
 [  0.62085253 394.94149069]
 [  0.61198989 394.9508962 ]
 [  0.60372735 394.96008821]
 [  0.59527629 394.96747107]
 [  0.59008438 394.97635999]
 [  0.58185143 394.98042446]
 [  0.58079045 394.98839306]
 [  0.57280838 394.98784122]
 [  0.5773203  394.99521548]
 [  0.56858889 394.98855841]
 [  0.58054882 394.99653031]
 [  0.57073345 394.98461743]
 [  0.58831124 394.99032699]
 [  0.57826307 394.97325729]
 [  0.60231212 394.97612769]
 [  0.59188204 394.95662547]
 [  0.61975799 394.9588902 ]
 [  0.60885296 394.9379177 ]
 [  0.63840214 394.93958878]
 [  0.62698221 394.91739036]
 [  0.65793633 394.91949218]
 [  0.6459837  394.89866089]
 [  0.67479131 394.90146607]
 [  0.66237289 394.88204445]
 [  0.68925679 394.88701638]
 [  0.67645321 394.87182421]
 [  0.69731638 394.88075032]
 [  0.68429922 394.86851446]
 [  0.69973263 394.87796653]
 [  0.6866702  394.86918137]
 [  0.69435697 394.87485916]
 [  0.6814604  394.86660683]
 [  0.69493177 394.88571993]
 [  0.6821387  394.89554164]
 [  0.66965898 394.89752406]
 [  0.65829787 394.89424849]
 [  0.66307296 394.91099992]
 [  0.65120992 394.92420529]
 [  0.63965442 394.93443406]
 [  0.62839836 394.94197479]
 [  0.61743157 394.94677932]
 [  0.61027996 394.95383455]
 [  0.60248784 394.96127881]
 [  0.59565629 394.96929445]
 [  0.58833271 394.97560411]
 [  0.58368    394.98241294]
 [  0.57820253 394.98653805]
 [  0.57566391 394.99024155]
 [  0.57406716 394.99277917]
 [  0.57197238 394.99115262]
 [  0.57712601 394.99403858]
 [  0.57228078 394.98436   ]
 [  0.58794128 394.99077234]
 [  0.57789945 394.97316975]
 [  0.60330081 394.9768904 ]
 [  0.592853   394.95890158]
 [  0.6187224  394.96097511]
 [  0.60783542 394.93855468]
 [  0.6396303  394.94106205]
 [  0.62818743 394.92077136]
 [  0.65640889 394.92232533]
 [  0.6444838  394.89935585]
 [  0.67658103 394.90317694]
 [  0.66412832 394.88651874]
 [  0.68709362 394.89186789]
 [  0.67432965 394.87370145]
 [  0.69779125 394.88133471]
 [  0.68476482 394.86984024]
 [  0.6987017  394.87779636]
 [  0.68565905 394.86746084]
 [  0.69661021 394.87647327]
 [  0.68367021 394.87167586]
 [  0.69027048 394.88397101]
 [  0.67756593 394.88672023]
 [  0.66948351 394.88795378]
 [  0.6623341  394.89031396]
 [  0.66651597 394.91211121]
 [  0.65458945 394.93053335]
 [  0.64297053 394.94614866]
 [  0.63165113 394.95924379]
 [  0.62062105 394.96976831]
 [  0.60986833 394.97732372]
 [  0.59937965 394.98116233]
 [  0.5891407  394.98019614]
 [  0.58602769 394.98349806]
 [  0.57881368 394.98326491]
 [  0.58152853 394.99248412]
 [  0.57174945 394.99050916]
 [  0.57781837 394.99876322]
 [  0.56810139 394.99152588]
 [  0.5811792  395.00059495]
 [  0.57135181 394.98980772]
 [  0.58741126 394.995667  ]
 [  0.57737733 394.97749395]
 [  0.60271038 394.98062627]
 [  0.59227196 394.96192856]
 [  0.61881905 394.96394314]
 [  0.60792946 394.94180872]
 [  0.63895334 394.9438563 ]
 [  0.62752202 394.92269168]
 [  0.65697092 394.92453284]
 [  0.64503469 394.90251478]
 [  0.67504704 394.90537616]
 [  0.66262256 394.8865403 ]
 [  0.68819599 394.89148858]
 [  0.67541116 394.87494923]
 [  0.69680659 394.88367196]
 [  0.68379823 394.87083161]
 [  0.69884947 394.87906604]
 [  0.68580358 394.86902008]
 [  0.69612376 394.87737856]
 [  0.68319273 394.8719027 ]
 [  0.69048733 394.88453972]
 [  0.67777851 394.88764395]
 [  0.66980009 394.88940915]
 [  0.66203422 394.8913907 ]
 [  0.6630891  394.908023  ]
 [  0.6512267  394.92109866]
 [  0.63967184 394.93119496]
 [  0.62841645 394.93860054]
 [  0.6182604  394.94450005]
 [  0.61148752 394.95328341]
 [  0.60193069 394.95985545]
 [  0.59690031 394.96969566]
 [  0.58742007 394.97463757]
 [  0.5846497  394.98287561]
 [  0.5775887  394.98608963]
 [  0.57599708 394.99027854]
 [  0.57420156 394.99302291]
 [  0.57135645 394.9904707 ]
 [  0.57831562 394.99513518]
 [  0.5704914  394.9827877 ]
 [  0.59041197 394.99053838]
 [  0.58032702 394.9766197 ]
 [  0.60031775 394.97999481]
 [  0.58992192 394.9576912 ]
 [  0.62139576 394.96077096]
 [  0.61046067 394.94233643]
 [  0.63600205 394.94308366]]"
"[[  0.56009437 396.78631387]
 [  0.54937287 396.70136551]
 [  0.53880456 396.58803116]
 [  0.52840117 396.44850365]
 [  0.51817554 396.27798595]
 [  0.50814177 396.07397363]
 [  0.49831409 395.83763875]
 [  0.48870592 395.57058032]
 [  0.47932956 395.27477432]
 [  0.56584019 395.02893451]
 [  0.64721202 394.89940663]
 [  0.68817886 394.85829219]
 [  0.69552636 394.85217873]
 [  0.69131322 394.8518568 ]
 [  0.69362206 394.86081601]
 [  0.68151899 394.86812927]
 [  0.67765532 394.87832143]
 [  0.66527127 394.88621269]
 [  0.65898532 394.89611033]
 [  0.64770538 394.90511976]
 [  0.63943784 394.91489098]
 [  0.62990134 394.9247995 ]
 [  0.62018837 394.93358074]
 [  0.61289417 394.94306708]
 [  0.6034612  394.95021681]
 [  0.59861126 394.95841141]
 [  0.59043342 394.96298328]
 [  0.58864179 394.96925658]
 [  0.58217494 394.97028663]
 [  0.58417973 394.97449442]
 [  0.57933537 394.97108869]
 [  0.5867985  394.97469039]
 [  0.58305175 394.96789098]
 [  0.59101077 394.9654763 ]
 [  0.60018628 394.96782766]
 [  0.59227851 394.9477875 ]
 [  0.62238347 394.95224934]
 [  0.61143901 394.93504494]
 [  0.64198162 394.94243477]
 [  0.63050385 394.92680898]
 [  0.64408452 394.91705948]
 [  0.64759815 394.89839902]
 [  0.67892323 394.90525847]
 [  0.66641154 394.88980532]
 [  0.67844338 394.88149182]
 [  0.6797048  394.86500714]
 [  0.70863511 394.87627931]
 [  0.69533388 394.87113643]
 [  0.68812891 394.85129288]
 [  0.70646116 394.85569918]
 [  0.70493187 394.86077504]
 [  0.69348173 394.85197916]
 [  0.69846528 394.85562128]
 [  0.69018327 394.85421502]
 [  0.70224139 394.88019808]
 [  0.68929743 394.89861125]
 [  0.67667731 394.91040284]
 [  0.66438109 394.91605638]
 [  0.65240546 394.91810436]
 [  0.64074451 394.91674149]
 [  0.63591426 394.92215926]
 [  0.6258338  394.92611613]
 [  0.62159155 394.93672428]
 [  0.61082655 394.94339584]
 [  0.60463765 394.95158816]
