Value
0.875406439199451
0.4721587056924657
0.30976502004911377
0.2626857113466434
0.25307689984282045
0.250538932057209
0.24971731253280308
0.25357433257105466
0.2652526483458304
0.28892620664709034
0.32158296024981836
0.3583320505037443
0.39327008302243205
0.42055197390889876
0.43540757897784316
0.43476662958480233
0.4186047591232406
0.3897912076303905
0.3536943737951905
0.31651158051724415
0.28373896351781164
0.25904007143045027
0.24353524168247187
0.23549410562685863
0.23056227454360823
0.22613411710356965
0.22303684252572825
0.22491134642681077
0.23513863444152774
0.2570137937255185
0.2878812694353586
0.3224607719150241
0.3547365737138608
0.37954581082744554
0.39259881591941137
0.3913987620210698
0.375941496699032
0.3491831821190951
0.31614828817371166
0.2826606736379808
0.2537938319718336
0.23278236598623478
0.22035933230389865
0.2145857942190653
0.21138561294157696
0.20729843500408915
0.2040997483202422
0.20435456063459198
0.21336676053410336
0.23435767988252812
0.26394937725367856
0.29692861996557895
0.3273024397960833
0.3501431683420372
0.3616260372470202
0.35975470321633607
0.3446382775882809
0.3191898625260954
0.28823561767980455
0.2573333455299732
0.2312771275919915
0.212972018086618
0.2030516227338198
0.19861183530968476
0.19559094732012455
0.191776334004426
0.18756943213429123
0.1873747764834494
0.1964964340971086
0.21726812645463917
0.24605794952503782
0.2780459353381455
0.3071196075945696
0.32848546812933194
0.33870858288480643
0.3361721752850359
0.32113836423049247
0.29648033868060997
0.26690135396876835
0.23779203270286037
0.2137785214962135
0.1975650254689014
0.18928050876196006
0.18691870484036918
0.1852353149539775
0.1824049221732008
0.18043709269300953
0.1888965757830741
0.18703510174712995
0.20467846264176973
0.23309280405408148
0.26407841605939236
0.2920396189623312
0.31229114381298145
0.32151156942518855
0.3183354109332659
0.3031892056811552
0.27895793349250564
0.2502319701314732
0.22232768001271455
