Value
0.8003088458118583
0.38334878718555515
0.23286563382891684
0.20331405132660235
0.2076289019121772
0.21032769751963176
0.20535559210361992
0.1961020718309203
0.1879183403008817
0.18637431803478513
0.1928136766659586
0.20500762099393552
0.21688946665528333
0.22408265431941765
0.2252414191466212
0.22009672087170667
0.20933597361314746
0.19482912636486419
0.17960435271131128
0.16718444524828
0.16564912883820324
0.1734878933837839
0.1863959343262423
0.1993572505935132
0.20130103093459578
0.19624302349696177
0.19040737193086102
0.18870588780232841
0.18061065979437868
0.17818808702507702
0.18402200622402867
0.19502917176585557
0.20626991103049575
0.21309099472002174
0.21330830373273454
0.20697122133863216
0.1953950281874375
0.18078156369606324
0.16631610251539244
0.15712234773419406
0.15710280573836632
0.16656870717403846
0.17315301788876064
0.17160106288288163
0.16496860101530467
0.15652386298440732
0.14983440117959645
0.1483512905967487
0.15435524862698594
0.16743975105796025
0.17725826212511728
0.18756794387736514
0.19821920294145787
0.20493419635175836
0.20522199408896458
0.19870636372073958
0.18665302389908103
0.17135976831165994
0.15704987466610973
0.1487123629369151
0.1501796984600028
0.1519515224733076
0.15077091087589214
0.14687552886787736
0.14095058300568894
0.13408534360244573
0.12874248652904421
0.12829769452879972
0.13508678878424155
0.14851744221841426
0.1655415716855209
0.1815362746878823
0.19150768974833654
0.19775819753217802
0.19777799481208425
0.1909971330718079
0.17856672249580177
0.16314200219350958
0.14913847096425537
0.14179330713781552
0.1380176373017438
0.13584974963422924
0.13438979411429103
0.13211470921095478
0.12792077577804484
0.12230347092189554
0.11776984809159892
0.11797387303404318
0.1254223412846451
0.1394017886425878
0.15657182692045762
0.17296454173055775
0.18573230299110602
0.1917298961085483
0.19133944255678617
0.18424551832137587
0.17156333537177704
0.1561019240660435
0.14250147215130848
0.13218483757059504
