Wall time,Step,Value
1676017708.9845207,438300,-19.32306671142578
1676017722.4654512,441300,-11.298200607299805
1676017736.2396545,444300,-13.084226608276367
1676017750.3453164,447300,-11.54431438446045
1676017764.6329598,450300,-10.637258529663086
1676017778.7659419,453300,-32.896949768066406
1676017792.8094914,456300,-18.711946487426758
1676017806.443958,459300,-41.921043395996094
1676017820.327012,462300,-26.11145782470703
1676017834.3907282,465300,-10.448709487915039
1676017848.925093,468300,-15.92854118347168
1676017864.4216743,471300,-11.222234725952148
1676017879.3552585,474300,-12.526840209960938
1676017893.5501964,477300,-9.855293273925781
1676017908.126996,480300,-10.83575439453125
1676017923.052888,483300,-10.113566398620605
1676017937.6736925,486300,-10.193304061889648
1676017952.9152768,489300,-13.654159545898438
1676017968.1917415,492300,-13.88184642791748
1676017982.210841,495300,-22.965456008911133
1676017996.843598,498300,-12.667698860168457
1676018012.411525,501300,-9.15817642211914
1676018028.116023,504300,-19.701866149902344
1676018043.456386,507300,-13.118789672851562
1676018058.5430815,510300,-16.42604637145996
1676018073.8566089,513300,-15.81548023223877
1676018088.874482,516300,-10.337103843688965
1676018104.309097,519300,-35.58314514160156
1676018121.4313676,522300,-20.087377548217773
1676018138.9049835,525300,-34.957271575927734
1676018155.7396562,528300,-28.837533950805664
1676018172.220605,531300,-24.648571014404297
1676018188.8929262,534300,-10.001505851745605
1676018205.0496137,537300,-18.958032608032227
1676018221.6945558,540300,-9.884366035461426
1676018238.143421,543300,-12.776891708374023
1676018254.6667202,546300,-20.30592918395996
1676018271.534502,549300,-14.590839385986328
1676018288.1119535,552300,-43.43031692504883
1676018305.32845,555300,-10.086036682128906
1676018322.6087184,558300,-11.370803833007812
1676018339.8299978,561300,-13.630280494689941
1676018357.079701,564300,-10.719016075134277
1676018374.602328,567300,-22.241416931152344
1676018391.4739408,570300,-10.724160194396973
1676018408.4362433,573300,-9.433884620666504
1676018425.5880485,576300,-9.517210006713867
1676018443.1066859,579300,-9.947657585144043
1676018461.1499648,582300,-17.857288360595703
1676018480.1842842,585300,-10.910593032836914
1676018498.2985356,588300,-9.512922286987305
1676018515.809955,591300,-10.501940727233887
1676018534.0801773,594300,-13.924751281738281
1676018552.5550067,597300,-10.87129020690918
1676018570.3144076,600300,-9.746749877929688
1676018588.213924,603300,-10.69224739074707
1676018605.7249906,606300,-27.81230926513672
1676018623.5498369,609300,-9.725312232971191
1676018640.9083917,612300,-11.566847801208496
1676018658.2564697,615300,-8.905502319335938
1676018675.8103356,618300,-9.108752250671387
1676018693.6516623,621300,-22.105464935302734
1676018710.8851027,624300,-15.486615180969238
1676018728.1528018,627300,-10.60983657836914
1676018745.133273,630300,-9.587539672851562
1676018763.2152631,633300,-15.933122634887695
1676018781.5281928,636300,-9.7100248336792
1676018799.3785598,639300,-19.51555824279785
1676018816.6266973,642300,-19.225805282592773
1676018834.2852247,645300,-10.826794624328613
1676018852.3323345,648300,-9.179567337036133
1676018870.224177,651300,-10.168272972106934
1676018888.8394632,654300,-14.66482162475586
1676018905.5547376,657300,-10.010915756225586
1676018923.804154,660300,-12.300980567932129
1676018941.7193615,663300,-9.157953262329102
1676018960.552686,666300,-11.44119644165039
1676018978.8064022,669300,-11.724320411682129
1676018997.9579413,672300,-10.503450393676758
1676019015.8630679,675300,-10.769754409790039
1676019034.354985,678300,-11.977300643920898
1676019052.3378606,681300,-8.903614044189453
1676019070.6257715,684300,-14.224342346191406
1676019088.0061088,687300,-9.378213882446289
1676019106.2931862,690300,-10.388432502746582
1676019125.0346816,693300,-12.558890342712402
1676019143.3562984,696300,-10.395540237426758
1676019161.9031787,699300,-12.25942611694336
1676019181.3304613,702300,-10.41340160369873
1676019199.8698328,705300,-10.05384349822998
1676019218.4715736,708300,-8.88236141204834
1676019237.1585,711300,-9.023122787475586
